FREQ;ADJUSTMENT;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;INSTR_ASSET;ACTIVITY;EXPENDITURE;UNIT_MEASURE;PRICES;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;REF_YEAR_PRICE;DECIMALS;TABLE_IDENTIFIER;TITLE;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2010;-485829;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2011;-493911;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2012;-488691;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2013;-487761;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2014;-494685;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2015;-505869;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;L;N;2016;-517048;P;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;1995;-26356;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;1996;-28099;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;1997;-30462;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;1998;-32656;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;1999;-35679;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2000;-38003;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2001;-42527;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2002;-43438;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2003;-44195;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2004;-46094;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2005;-48337;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2006;-51488;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2007;-53169;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2008;-54928;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2009;-51860;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2010;-51779;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2011;-51368;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2012;-49786;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2013;-51815;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2014;-52854;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2015;-55016;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;C;D21;_Z;_Z;_Z;XDC;V;N;2016;-57636;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;1995;;M;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;1996;-2490;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;1997;-2413;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;1998;-2378;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;1999;-2533;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2000;-2591;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2001;-2636;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2002;-2352;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2003;-2751;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2004;-2829;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2005;-2682;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2006;-2836;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2007;-2877;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2008;-2623;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2009;-2559;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2010;-2783;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2011;-2792;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2012;-2636;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2013;-2577;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2014;-2398;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2015;-2409;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;Y;N;2016;-2451;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;1995;-142;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;1996;8;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;1997;2;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;1998;32;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;1999;66;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2000;38;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2001;51;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2002;52;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2003;44;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2004;31;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2005;28;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2006;29;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2007;27;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2008;7;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2009;5;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2010;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2011;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2012;8;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2013;5;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2014;29;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2015;-72;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;L;N;2016;-95;P;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;1995;-2917;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;1996;-2443;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;1997;-2395;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;1998;-2340;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;1999;-2573;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2000;-2562;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2001;-2452;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2002;-2731;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2003;-2828;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2004;-2705;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2005;-2790;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2006;-2848;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2007;-2577;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2008;-2403;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2009;-2739;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2010;-2732;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2011;-2640;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2012;-2603;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2013;-2416;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2014;-2392;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2015;-2341;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;D;D31;_Z;_Z;_Z;XDC;V;N;2016;-2546;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;1995;;M;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;1996;-259215;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;1997;-273586;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;1998;-293474;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;1999;-314634;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2000;-332667;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2001;-352020;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2002;-367107;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2003;-381505;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2004;-397703;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2005;-411780;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2006;-434512;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2007;-462074;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2008;-479819;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2009;-473189;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2010;-481744;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2011;-493911;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2012;-489384;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2013;-495387;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2014;-509295;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2015;-521590;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1GQ;_Z;_Z;_Z;XDC;Y;N;2016;-537411;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;1995;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;1996;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;1997;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;1998;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;1999;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2000;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2001;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2002;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2003;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2004;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2005;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2006;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2007;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2008;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2009;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2010;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2011;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2012;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2013;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2014;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2015;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;YA1;_Z;_Z;_Z;XDC;V;N;2016;0;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;1995;-439634;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;1996;-458630;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;1997;-489734;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;1998;-521687;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;1999;-554333;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2000;-599339;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2001;-633052;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
